"Topic","Name","Representation","Document"
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We can impact our culture if we choose to do so. So let me give you biblical principles to use in praying for and voting in the upcoming election. Principle No 1: God is involved in government so we should we."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The form of government on the United States as established by our Constitution is based upon the franchise. The legitimacy of our government comes from the consent of the governed, which means we vote our convictions and the government follows the will of the people as established by those we put into office, the legislative matters that we vote on directly in referendums, and on constitutional amendments such as those on which we will vote here in Arkansas. You cannot be in subject to our government in accordance with God's commands if you do not vote. I believe this principle is clear and basic."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","I believe this principle is clear and basic. As a Christian, you are obliged to vote. It is your duty as a Christians as well as an American."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","It is your duty as a Christians as well as an American. It is our duty to vote on such matters as the amendment related to establishing the sinful practice of a state lottery. Moreover it is our job to speak as salt and light to matters that are spiritual in nature or affect our ability to speak out."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","If we do not speak out, then we will lose our right to do so. As a matter of fact, it is our responsibility to live out the teachings of scripture and to speak boldly the name of Jesus regardless of the political nature or structure of our nation. In China and other countries, pastors are boldly speaking out despite a risk to their very lives."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","In China and other countries, pastors are boldly speaking out despite a risk to their very lives. It is an absurdity to claim Christians are meddling in politics to speak out against such matters as abortion or the Fist Amendment of the Constitution. Principle No 2: We are to have a biblical worldview."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We are then to shine the teaching of scripture out of our speech and choices. There is no distinction in scripture between spiritual and political how could there be in light of the scripture already read. Here is what we believe the Bible teaches as our worldview:God created the heavens and the earth."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","They may choose to accept or reject, but we are to point them to Jesus through biblical example and speech. Principle No 3: We are to vote for a biblical worldview from our Christian command from Jesus to be salt and light. Read Matthew 7:17-20; 12:33-37."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Those who believe in God are radical and intolerant because they have standards. This political philosophy goes by many names, but is clearly evident in how liberals approach most issues. All liberal politicians validate most or all of these positions, thus proving it is a clearly defined philosophy and worldview. They are in absolute agreement on certain values which to them form core of beliefs: no absolute truth, abortion, homosexual rights."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","They may hide under other innocuous sounding arguments, but it is solely about homosexual rights. It is prohibited by scripture and therefore as Christians we are to vote against any granting of rights or validation of this aberrant sexual behavior. Principle No 5: Evaluate individual candidates by their worldview. Let me remind you of these scriptures: Matthew 7:17-20; 12:33-37; Romans 1:18-32."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Let me remind you of these scriptures: Matthew 7:17-20; 12:33-37; Romans 1:18-32. Now I am not going to endorse any candidate. Do not come up after the service and even ask me who I am going to vote for because I am talking about HOW and not WHO. Not every candidate is going to be a Christian. It is unfortunate, but we live in a post-modern, unchurched world."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","In Arkansas, we have seen that time and time again. It is as if an ungodly, adulterer, abortion supporting, gay rights supporting politician assumes we are so stupid we will vote for him or her simply because they sing in the choir occasionally or quoted a scripture in some speech. In fact, many of our federal officials and state elected officials vote in lock-step for the non-biblical worldview. They claim some conservative roots, or even Christianity, because they are reaching out for Arkansas voters who are for the most part conservative folks. They claim conservative roots and then go to Washington or Little Rock and support issues such as liberal judges in favor of upholding Roe v."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Additionally, economics is not a primary issue for us. If it was, we would vote for the lottery so poor folks from the inner city and rural areas would pay for kids from our middle-class neighborhoods to go to college. I understand that these are trying times, but we must remember our calling as salt and light."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","There are liberal theologians that misinterpret and are dismissive of scripture. Certainly, then there can be candidates who make mistakes and follow those same pastors and theology. Again, the issue is a biblical worldview."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","If they stand with racists and radicals, abortionists and feminists, those who believe in government instead of God, then we know their worldview. Let me close with this: I am deeply concerned about the next election, but I am not afraid. Again, God is in control and this next President will not be elected without God having a plan. I preach the gospel every week."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","He is not panicked or defeated because some folks reject Him. Neither is He in the case of political elections either. Whatever happens I know God will be in control because the Bible says so, and after all it is all about the truth of scripture in the end."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The opioid crisis. The bitter political divisions. The depression and loneliness."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We face very little real persecution, but the attacks on our faith are relentless. Many are contemplating abandoning biblical principles in order to line up with the politically correct views of our day. We are not called to compromise the faith for the sake of acceptance or pleasing others."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","It is time He shook things up and it is time He shook us up. It's time God took the Pharisees and the Sadducees and the religious leaders and the political leaders and the unbelievers of our day and rattled our cages, and it is my prayer and hope, and I hope that you will make it your prayer and hope, that we as God's preachers will allow Him to shake us out of our respective places of comfort and cause us to hunger and thirst for the life-changing revival that must take place in our pulpits, and then, when we have become unsettled, when we have become unsatisfied, when we have been pushed far enough into the corner of despair over the condition of the world and of our churches, may we be drawn so closely into the presence of the Lord that though our words may seem ignorant, and the preaching of the cross as foolish, may we rejoice and lift high the name of Jesus in such a way that the whole world, our churches, and most importantly our Lord be able to say, These men have been with Jesus. Thank you for allowing me to speak, and may God bless you."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","17. World ruler arises who is a military economic political religious deliverer, i. e."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']",". Text: Mark 12:13-17, Title: Economics, Politics, and Religion, Date/Place: 10/12/08, PMA. Opening illustration: Lots of really dumb things have been carried out in the name of these threeB."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Not really. Because the prophet didn't want to lose face and wanted to be politically secure. Not on your life."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Realizing that it created an image problem, there was a motion to return the word God to their narrative. The moderator asked for a verbal vote. Those who witnessed the event saw three verbal votes, each time voting No to return God to the Democratic Party platform. In a courageous attempt to please the moderates in the party, the moderator declared the motion passed and was booed by the crowd."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","As they looked through the Old Testament, they read it from that perspective. They saw all the future promises of God as political promises. And they expected God to renew the kingdom."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Ezekiel would say to them and to us: You just can't blame it all on God. You just can't blame it all on Politics, Wall Street, Your parents or anyone else and move forward. If you want to move on from this terrible place you find yourself, you must say, along with the spiritual, It's me, It's me, O God, standing in the need of prayer."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","You call me whatever you want, but one day you will call me right. And I want to tell you it is not a political issue it is a moral issue. When you called me as your pastor, I believe you called me to preach the truth to you and your children."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","GOD MUST BUILD:1. Our NationI don't know about you, but I am already sick of political commercials and we still have weeks to go until the election. I recently heard on the radio that Florida, because our number of electoral votes, and because of the closeness of the presidential race here, is expected to see more political ads between now and the election than any other state in the country. I told Gladys that last night and she said it wasn't fair."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Now, I have my preference. I have no doubt who I am voting for; but let me tell you this. It is neither Kerry nor Bush who are going to defend and build this country."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","God Bless America is more than a song, it is a truth, and the only way this nation will continue to be blessed is if we continue to keep God central in it and He chooses to bless. If God doesn't build and guard this nation, your upcoming vote will be wasted and it will make no difference in America's future. If you want to help America, if you want to protect our nation's future, vote; but don't stop with voting, you must also pray, because only God's building lasts. I will join with the Psalmist when he said: Psalms 20:7 Some trust in chariots, and some in horses: but we will remember the name of the LORD our God."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Think of one. Take a poll. Just one that you thought of first."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']",". Choosing A LeaderIsaiah 53:2-11Intro: Guess what, on Tuesday, we as a nation and individuals who choose to vote, will go to the polls and elect our President for the next four years. The leader of the free world is how many describe the holder of this office."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The leader of the free world is how many describe the holder of this office. We will elect our leader. It seems that there are many ideas about who that leader should be."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","It seems that there are many ideas about who that leader should be. There is a church locally that is having some issues right now because of this election. It seems that the Pastor told someone who he was going to vote for a mistake that no pastor should make and it isn't sitting very well with this ultra conservative church. We take our politics seriously here in the south don't we. Billy Graham tells the story of a man looking for his wallet on the street."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","After all, will not many say to Christ in that day that they did miracles and cast out devils in Jesus' name, but He will cast them out and call those people workers of iniquity. Will not the Anti-Christ with lying wonders that will deceive everyone, but the elect. Yet, we do need to become skilled in spiritual warfare and people can be made free."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","He figured, It's no big deal. After all, that's what politicians do all the time. Willie was finally fired from his job, and in the end he committed suicide."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Even within our churches, there are folks acting ass though these are the last days and all they want to talk about is how bad things are and what the days ahead hold. Everything, they say, depends on this election. What a bunch of foolishness."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Yes I do. There is definitely a difference between the two candidates. There is a difference between supporting abortion and opposing the murder of our unborn children."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","So preacher, what does this mean for me today. Well with an election on our horizon what this means for us as believers is simply this REGARDLESS of who wins we are called to submit to the authorities within our nation. This is not because they are all powerful or because they deserve it, but simply because God has called us to be in submission because it is God who has ordained their power Paul also says that our submission cannot be false or insincere, but that it must be genuine."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Well, that's only true if you're born with four legs and a tail. , I know a God who specializes in change, if you think Obama has change we can believe in, then you haven't seen anything yet. God can change your heart, He can change your mindset, and He can change your direction."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Your audience is with the King. Picture yourself having an audience with the President of the United States. Here you stand in front of his desk in the oval office."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Romans 1:4 ...and who through the Spirit of holiness was declared with power to be the Son of God by his resurrection from the dead: Jesus Christ our Lord. Friends, if you took the founders of all the world's religions, and all the great philosophers throughout history, and all the great scientists, political leaders, and scholars who have ever lived, and then placed them all in a big circle, there is one person who would stand head and shoulders above the rest. No, it would not be Mohammed, it would not be Aristotle, it would not be Einstein, it would not be Gandhi, but it would be Jesus Christ."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","CONCLUSION: Yes, we do need Godly leadership in our nation, in our state, in our local communities, and in our churches. Those whom we elect to lead our nation will Who we elect will determine the direction our nation will take. Who will become the next supreme court justices."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Our tendency is to think of leadership as referring to the person in charge. To the President, to the governor, the pastor, etc. However, many of you have been given positions of leadership in our church."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']",". LIVING STONES 6 GOD'S GAME PLANMARK 2:1-5We are in week 6 of ourCapital Campaign emphasis Living Stones and we're getting close to the finish line or as Darryl Schmidt likes to call it: The starting line. Over the past 5 weeks I've been trying togive you some tools to help you make a decisionabout the commitment we've challenged you to makeon a 3 or 4 year pledge to supportthe relocation of our church facilitiesto our new property just down the road on HefnerWe've talked about what it means to be faithfulWhy it's so important that we realizeThat God's ultimate purpose for our livesand this church is eternal in nature."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","What's going to be your role in a building program. You know, when we were dividing up responsibilitiesin the planning stages of the fundraising campaign,we had several different roles that needed to be filledWe needed some people to: Design brochures,meet with families, be prayer warriors,etch crosses in stones, create PP slides,do administrative tasks, put together a video. The list goes on and onAnd as we went from person to person, asking for help,different people would say: You know,I'm not really comfortable talking to people."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","HERE IT ISWHAT THINK YE OF CHRIST. YOU ASK A FRIEND,' WHAT DO YOU THINK OF THE PRESIDENT OR GOVERNOR, OR THE MAJOR. BUT THESE ARE INSIGNIFICANT QUESTIONS COMPARED TO THE GREAT QUESTION."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']",". Religion and PoliticsNovember 1, 2020I'm not sure if you know, but there's an election coming up this Tuesday. There hasn't been much talk about it."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","There was a sharp division among people. There was a new type of president. who couldn't care less whether you loved him or hated him."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Now on Tuesday we have our say. We get to vote for whomever we believe will be the best person to lead the United States. But we're seriously divided in our country."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","What they want you to know is this. If a Democrat wins you're going to lose this. If a Republican wins you're going to lose that. Do you remember the movie, The American President. With a young Michael Douglas."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","That's the root of what it means to be a follower of Jesus Christ. And honestly, most of us create a version of our faith that supports our politics. We tend to read scripture differently or let some things slide, because we lean one way or another."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We tend to read scripture differently or let some things slide, because we lean one way or another. So, are we willing to put our political filter, behind, instead of in front of, our faith filter. Are we willing to evaluate our political stance according to Jesus and the actions and words of the Bible. Are you willing to follow Jesus, to abide by Jesus, when that means following Jesus may cause you to become uneasy between you and your party or your candidate. That's a tough one."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","That's a tough one. Especially in our current political climate. What's really cool, in the midst of all of this, is the fact that Jesus saw this coming."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","What's really cool, in the midst of all of this, is the fact that Jesus saw this coming. Actually, no part of this election process is a surprise to God. Jesus knew about the divisions we would experience."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","And that love will change the world. Love the democrat, love the republican, love the liberterian, love the socialist, love the communist. I mean, let's be honest."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","It's as if He's saying, Heavenly Father, this whole thing is predicated on their unity. It has nothing to do with their politics or culture or race or economics or musical taste or what type of worship they have. Father, daddy, I want the church to be ONE, just as you and I are one."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The difference will come in how the church responds. Will we fall apart and sob if our candidate doesn't win. Will we say this was a conspiracy."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Will we cry out to God and seek His presence and wisdom and power and love and grace. Will we still love one another, even those pesky folks who don't see politics your way. Some of you are devoted followers of the donkey party."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The Apostle John gives a brief description of the TACTICS the enemy will use in - I JOHN 2:16 FOR ALL THAT IS IN THE WORLD, THE LUST OF THE FLESH, AND LUST OF THE EYES, AND THE PRIDE OF LIFE, IS NOT OF THE FATHER, BUT IS OF THE WORLD. , The Devil's strategy has not changed since the Garden of Eden, He Used the same things against Eve that he used against Jesus, And he will use these same tactics against us as well, Whatever we allow the devil to enter into our Eye Gate and Tempt us, He will allow us to seeo Big Carso Magnificent Homeso Powero Prestigeo PositionEven PRESIDENT ABRAHAM LINCOLN understood this when he said -- NEARLY ALL MEN CAN STAND ADVERSITY, BUT IF YOU WANT TO TEST A MAN'S CHARACTER, GIVE HIM POWER. The devil tempts us with power although he really cannot give it because we are told in PSALMS 62:11 GOD HATH SPOKEN ONCE; TWICE HAVE I HEARD THIS; THAT POWER BELONGETH UNTO GOD."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The devil tempts us with power although he really cannot give it because we are told in PSALMS 62:11 GOD HATH SPOKEN ONCE; TWICE HAVE I HEARD THIS; THAT POWER BELONGETH UNTO GOD. , Man thinks he has power here on earth, President thinks he is the most Powerful leader in the free world, Think we have Power on our Job or even in the Church, We are reminded Power Belongs to God. When we chase after Power, we in essence chasing after our Demise and fall into the trap of Sin."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Bank and investment bank failures, business bankruptcies, the threatened collapse of Ford and GM, home foreclosures, a falling stock market, a falling dollar, a rising unemployment rate and the list goes on and on. A cartoon in the Houston Chronicle following the election summed up the situation our nation is facing quite well. It depicts a messenger delivering Barack Obama a message. The man said: Mr."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Thomas Watson, IBM Chairman, 1943There is no reason that anyone would want a computer in their home. Ken Olson, President, Digital Equip. Corp, 1977."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","What blessings might you be forfeiting through a lack of trust. CONCLUSION: A lady in a faded gingham dress and a man in a homespun, threadbare suit walked into the office and asked to see the president of Harvard University. The receptionist thought that such backwoods hicks did not need to be in such a place."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","They said, we'll wait. After several hours, she finally called the president and asked if he would give them a few minutes just to get rid of them. He agreed."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","My husband and I would like to erect a memorial to him somewhere on campus. The president was shocked. He said gruffly, we cannot erect statues for everyone who attended Harvard and died."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We don't want to give a statue, we want to give a building. The president rolled his eyes. He looked at them in their unsophisticated clothing and said, A building."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The lady was silent. The president was pleased. The lady turned to her husband and said, Is that all it costs to start a university."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Wall Street has lost its mind, the Federal Reserve is unpredictable, the housing market is spiraling, and GM reported 11 decrease in sales. Add to that, THE most surprising and critical Presidential election in history and the case is easily built for hopelessness. Could it be that God is tired of the treatment He is receiving from the very country He has so abundantly blessed."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","What He set aside, so to speak, was the pursuit of His personal interests, interests that would have been in competition with the Father's plan for providing salvation for the human race. Let's suppose that a very successful businessman is elected President of the United States. You can imagine how he could seize the power of the presidency to further his business interests."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Why would he have allowed churches to close for months this year, and even when they opened up again, for attendance to have been so impacted. What is God's purpose with this divisive political season. Why is there so much anger and hatred."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","- This same issue came up a few days ago. - It looks to be slated in June of 2021, the SBC May vote on a name change to greatcommission Baptist's. Q- What's the purpose of doing that."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","a. People, family, co-workers, spiritual leaders, Church workers, political leaders. b."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The Christ who has come to save the sons of men is persevering to the last degree. , Men are unwilling to be saved;, they do not desire to be brought out of their prisonBut Jesus Christ will not cease to teach, nor cease to seek, nor cease to save, till every one of His elect/redeemed from the ruin of the fallI tell you, soul, if Christ wills to save you, he will save you. , I rejected Him for many years as He chased me."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","After the individual had healed from his circumcision, he would be brought to the place of baptism and there place in the water. While he stood in the water, the Scribes would instruct the candidate in the weightier and lighter parts of the Mosaic LAW. Then the candidate would submerge himself and when he came up out of the water he was considered to be an Israelite in every way. Matthew 3:1-7 NKJV In those days John the Baptist came preaching in the wilderness of Judea, 2 and saying, Repent, for the kingdom of heaven is at hand."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","At this point, I want to point out that the word baptism means submerge or dip or wash1. This is why we baptize our candidates by immersion2. The baptism of the Holy Spirit is being immersed in Him3."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","He was about glorifying His Father. When we see all of the political wrangling back and forth during this time of the year, we see what the politicians are about. They're about trying to build the biggest team they can."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","They're about trying to build the biggest team they can. They're trying to generate the most votes they can so they can win. Jesus isn't looking to build a team."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Jesus isn't looking to build a team. He isn't looking to generate the most votes for Him that He can. Jesus already has all the power."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","In a small Texas town, Drummond's bar began construction on a new building to increase their business. The local Baptist church started a campaign to block the bar from opening with petitions and prayers. Work progressed right up till the week before opening when lightning struck the bar and it burned to the ground."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The messages and the counsel that Hollywood has to offer are so degrading and Anti-God. Our current election as it involves selecting a president shows how wicked our nation has become. It appears as though we will have a man in the White House who does not embrace the values of God's Word."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","We wonder why the church is dying today, why Christianity is being pushed out of America as we speak. Former President, Jimmy Carter, once said - God answers all prayers. Sometimes He answers, Yes, sometimes He answers, No, and sometimes the answer is, You gotta be kidding Me."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Satan knows that if he can get you separated from the rest of the Body that you are an easy target for him. And sometimes it ends up being something silly or a simple misunderstanding The guy on FB who misunderstood what was said after the smear campaign is over, what happens to the fellowship. Hebrews 10:25 Living Bible says, Let us not neglect our church meetings, as some people do, but encourage and warn each other especially now that the day of His coming back again is drawing near."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","The armor you wear is to protect you from his attacks. However, there is a sad statistic to any military campaign and that is the fact that there are troops who are taken down NOT by enemy fire NOT from hostile attacks, but they are taken down by what is termed friendly fire'. Friendly fire is defined as being hit by the artillery or small weapons fire from your own troops."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","IT IS AN EXPERIENCE OF SOVEREIGNTYMoses grew up in the Egyptian courts and was trained to be a leader. He had the skills and ability to be a great man in the politics of Egypt. He had a burden for his life."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Which is more important. Being President, or being a soulwinner. Curing Cancer, or being a soulwinner."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","Any spiritual advance must begin with truth ; with the Word of God. This is especially so in a day and age, such as Hezekiah's and our own, when the enemy has been engaged in an intensive propaganda campaign aimed at devaluating the Bible and undermining whatever confidence in God the people might still have left. We must pray for God's light and truth the Spirit of light and truth, who inspires our desire for Christ's bodily presence, and the truth of God's promises made to us to lead us into the ministry of godliness and to guide us on our way to heaven."
"-1","-1_church_lord_nation_government","['church', 'lord', 'nation', 'government', 'christians', 'need', 'today', 'faith', 'say', 'truth']","It is a great thing when a nation's leaders set the example and blaze the trail back to God. We have leaders today, some of whom are willing enough to make the occasional religious remark so long as it does not offend this or that segment of the voting public or bring down the wrath of the Supreme Court. But where are the statesman like Hezekiah, willing to pay the price of criticism by calling the nation back to God in urgent, evangelical fervor and in practical uncompromising godliness, morality, and sincerity."
