"name","sentiment","score","text"
"Romney","neu","0.6731547117233276","Everyone hailed Barack Obama as the Savior from the problems of the Bush Admin. ; and now they hail Mitt Romney as the Savior from the problems of the Obama Administration. But folks, there's only One Savior and His name is NOT Barack or Mitt, His name is Jesus."
"Romney","pos","0.5615091323852539",". This week the Presidential debate between President Obama and Mitt Romeny dominated the media. A lot of poles felt that Romney won the debate."
"Romney","pos","0.68792724609375","This week the Presidential debate between President Obama and Mitt Romeny dominated the media. A lot of poles felt that Romney won the debate. There have been many famous debates over the years."
"Trump","neg","0.5666235089302063","I may not vote, or I may choose a third party candidate. I do not agree with Hillary on everything, but I believe Trump is evil and must be stopped, so I will vote Clinton. In my opinion, this is a textbook case of a Romans 14:2-12 scruples/opinions/personal judgement issue."
"Trump","neg","0.8797916173934937","He can't be bought. Trump is, for the most part, paying for his campaign out of his own pocket. Rich power players can't buy Trump off to support pet issues."
"Trump","neg","0.9516687393188475","OBAMA, and Joe Biden. Seems evil reports follow Obama from the first. Then President 45, Donald Trump."
"Trump","neg","0.9739919304847716","There was a picture that had been shared of three former first ladies and one picture of Mrs. Trump completely naked. The photo is so bad I would not dream of showing it here."
"Trump","neg","0.931147277355194","This election has been one of attacks, not only against the candidates, but also their spouses. Such as nude photos taken of Melania Trump when she was a model. They were apparently from a series of photos from a shoot for the Max magazine, and were published in 1996."
"Trump","neu","0.8360624313354492","But only one city is worthy of that title, and that is the city being prepared for us from God in heaven made without human hands. So render unto God does trump the wrongful claims of the emperor and state. We render the lesser things unto them, but not more."
"Trump","neu","0.5240015387535095","Either God's people return to God w/ all our hearts, or God will judge our nation Henry Blackaby - Friend of mine I were talking about the election. Texted him: Either way Trump or Biden I believe judgment is coming, evil is going to continue to increase, the love of most will grow cold, 2 Tim 3 4 will become more more evident. I believe we've gone past the point of no return our kids grandkids are going to face unimaginable evil."
"Trump","neu","0.660703718662262","Survivor and Big Brother rely on alliances and they thrive off the mistakes and mis-steps of others, and when these things happen the person who made the mistake is ganged up on and voted off the island or out of the house. Each week on the apprentice the teams are given different challenges and those who perform poorly are sent to the board room where they attempt to sort out the weakest member, and Donald Trump utters the famous words Your Fired. Yes these are games and mercy is really not built into the rules of the game, mercy is not rewarded by the game but then again it isn't against the rules either."
"Trump","neu","0.7107175588607788","o The cares of the worldo Deceitfulness of richeso Desires for other things, This proves unfruitful and causes the mind to suffer, Illustration: With out passion you don't have energy, with out energy you have nothing. Donald Trump , Application: If you are passionate about the things of the world, gaining wealth through material riches and strongly desire that in which you lust over, where can the love for the Lord be in that. When the heart eats passionately for the things above Colossians 3:1-2 there the rest will follow."
"Trump","neu","0.8366134762763977","Tuesday night was a macrocosm of what is going on in our country. Whether you're for BLM or not, whether you've for masks or not, whether you're for Kanye West, Trump or Biden, or the libertarian. it doesn't matter."
"Trump","pos","0.7737078070640564","That role is saved for one Our savior. His name isn't Donald Trump or Hillary Clinton. As Christians we believe His name is Jesus."
"Trump","pos","0.5286878347396851","Those who support a different candidate from us are not our enemies. Trump and Biden are not our enemies. Apostle Paul reminds us in Eph 6:12, For our struggle is not against flesh and blood, but against the rulers, against the authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms."
"Trump","pos","0.556696355342865","and Eric Trump, posing with the dead bodies of several exotic animals, including an African elephant and leopard, they had previously hunted for sport. Donald Trump defended his sons with the following statement: My sons love to hunt. They are members of the NRA, very proudly."
"Trump","pos","0.9552407264709472","Pray for His will to be done in the election and for America to come back to God and becoming a stronger country. https://www.denisonforum.org/columns/daily-article/president-trump-first-lady-test-positive-for-coronavirus-three-biblical-words-of-hope/."
"Trump","pos","0.7410807013511658","Angels play an important part in the Last Days, when we are raptured into the presence of the Lord and raised with the dead in Christ, translated into the presence of Christ. At the trump of God the shout and the voice of the archangel of God. When we are out of here, we will be attended by angels."
